,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp
0,0.11150214076042175,0.08777278661727905,0.06516247242689133,0.048835985362529755,0.11824506521224976,0.05982551723718643,0.027947263792157173,0.056898798793554306,0.00045908696483820677,294.3241271972656,292.9983215332031,2014/10/17
1,0.11578942835330963,0.09082233160734177,0.06781521439552307,0.05062771961092949,0.0944407507777214,0.07158440351486206,0.040707219392061234,0.05858824402093887,0.0008744454244151711,291.5140075683594,289.9468688964844,2017/10/25
2,0.11006247997283936,0.08563826978206635,0.06506609916687012,0.04784354194998741,0.17976221442222595,0.05390074476599693,0.023000625893473625,0.06269346177577972,0.0009490495431236923,295.5477600097656,294.3902282714844,2018/10/12
3,0.12677820026874542,0.10470092296600342,0.0823529064655304,0.0692591443657875,0.13583554327487946,0.10659607499837875,0.07233568280935287,0.0842972844839096,0.0009598766337148845,288.5970458984375,286.4702453613281,2013/04/02
4,0.11390045285224915,0.0891433134675026,0.06579415500164032,0.04904495179653168,0.1252817064523697,0.06998879462480545,0.03270640969276428,0.05714089050889015,0.000557323161046952,294.437255859375,293.0562744140625,2014/10/17
5,0.11645171791315079,0.09108422696590424,0.06329935789108276,0.049779973924160004,0.0922183021903038,0.08141472935676575,0.045303355902433395,0.05941962078213692,0.0008356291218660772,289.8976745605469,288.6019287109375,2015/10/20
6,0.12787286937236786,0.10091675072908401,0.06975244730710983,0.057127926498651505,0.09468388557434082,0.07058614492416382,0.04208172485232353,0.06411508470773697,0.0013100836658850312,284.0905456542969,283.309814453125,2013/12/17
7,0.11917596310377121,0.09739924222230911,0.07402341812849045,0.0638473778963089,0.06335311383008957,0.07762864977121353,0.05079297348856926,0.06687112152576447,0.0016572350868955255,286.9364013671875,286.3176574707031,2018/03/02
8,0.11862317472696304,0.09300081431865692,0.06969652324914932,0.052511923015117645,0.10987634211778641,0.07853608578443527,0.044908665120601654,0.06033153459429741,0.000927220331504941,291.5946960449219,290.0328674316406,2017/10/25
9,0.11277024447917938,0.08801093697547913,0.06743990629911423,0.049091238528490067,0.18887163698673248,0.0653030276298523,0.027010150253772736,0.06743990629911423,0.0009402212454006076,295.5502014160156,294.4017028808594,2018/10/12
10,0.1278209686279297,0.10157272219657898,0.07561613619327545,0.05787868797779083,0.09579280763864517,0.06660158932209015,0.031736500561237335,0.06930594891309738,0.0005567754851654172,296.2999267578125,293.87896728515625,2019/09/29
11,0.10982328653335571,0.08508952707052231,0.06277536600828171,0.042692624032497406,0.13528293371200562,0.06172686815261841,0.025594064965844154,0.055650968104600906,0.0011291448026895523,294.71221923828125,293.56494140625,2020/10/01
12,0.1241312026977539,0.09776081144809723,0.06634902209043503,0.05718284472823143,0.06109609827399254,0.0637754425406456,0.043962396681308746,0.060144226998090744,0.002644082996994257,277.46881103515625,277.0882873535156,2015/02/06
13,0.12582476437091827,0.10350365191698074,0.07895313948392868,0.07057932019233704,0.10070331394672394,0.09961580485105515,0.06410863995552063,0.08080190420150757,0.00568222813308239,280.4664001464844,280.00262451171875,2017/03/15
14,0.13102884590625763,0.10324587672948837,0.072348952293396,0.05617254599928856,0.11715758591890335,0.07315777242183685,0.03659909963607788,0.06074238196015358,0.0012536629801616073,281.8658447265625,281.3468322753906,2016/12/09
